MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,BW_HomeWinOdds,BW_DrawOdds,BW_AwayWinOdds,Pinnacle_HomeWinOdds,Pinnacle_DrawOdds,Pinnacle_AwayWinOdds,Bet365_CloseHomeWinOdds,Bet365_CloseDrawOdds,Bet365_CloseAwayWinOdds,Pinnacle_CloseHomeWinOdds,Pinnacle_CloseDrawOdds,Pinnacle_CloseAwayWinOdds,Season
2026-02-14,Marseille,Strasbourg,2,2,D,1,0,H,10,12,6,4,11,10,5,5,4,2,0,0,1.67,4.2,4.5,1.7,4.0,4.5,,,,2.05,3.75,3.3,,,,2025-26
2026-02-14,Lille,Brest,1,1,D,0,0,D,20,11,5,4,6,12,13,1,0,1,0,0,1.73,3.6,5.0,1.73,3.8,4.5,,,,1.6,3.9,6.0,,,,2025-26
2026-02-14,Paris FC,Lens,0,5,A,0,2,A,11,17,6,6,13,9,3,5,2,1,0,0,4.0,3.6,1.85,3.9,3.6,1.9,,,,3.8,3.5,1.95,,,,2025-26
2026-02-15,Le Havre,Toulouse,2,1,H,1,1,D,5,25,2,9,7,16,1,10,1,4,1,0,3.4,3.1,2.3,3.3,3.2,2.25,,,,3.5,3.1,2.3,,,,2025-26
2026-02-15,Lorient,Angers,2,0,H,1,0,H,8,10,2,3,7,8,3,2,0,0,0,0,1.91,3.2,4.5,1.95,3.2,4.33,,,,1.95,3.1,4.5,,,,2025-26
2026-02-15,Metz,Auxerre,1,3,A,0,1,A,13,14,4,3,13,12,4,3,2,3,0,0,2.88,3.0,2.63,2.75,3.1,2.7,,,,3.0,3.0,2.55,,,,2025-26
2026-02-15,Lyon,Nice,2,0,H,1,0,H,9,10,2,3,16,12,8,5,3,1,0,0,1.62,3.9,5.5,1.62,4.2,5.0,,,,1.8,3.75,4.33,,,,2025-26
2026-02-20,Brest,Marseille,2,0,H,2,0,H,12,17,4,4,10,17,3,2,1,4,0,0,3.8,3.6,1.9,3.7,3.6,1.95,,,,3.9,3.75,1.85,,,,2025-26
2026-02-21,Lens,Monaco,2,3,A,1,0,H,18,10,7,5,13,12,7,2,2,1,0,0,1.65,4.33,4.75,1.66,4.2,4.6,,,,1.73,4.2,4.2,,,,2025-26
2026-02-21,Toulouse,Paris FC,1,1,D,0,1,A,23,5,10,2,13,7,12,3,1,5,0,0,1.85,3.4,4.5,1.93,3.4,4.1,,,,2.0,3.3,3.9,,,,2025-26
2026-02-21,Paris SG,Metz,3,0,H,2,0,H,17,3,7,0,9,15,4,1,0,2,0,0,1.14,9.0,13.0,1.14,9.25,12.0,,,,1.13,9.0,15.0,,,,2025-26
2026-02-22,Auxerre,Rennes,0,3,A,0,3,A,11,12,2,7,17,22,4,5,1,4,0,0,2.9,3.4,2.35,2.9,3.4,2.35,,,,2.88,3.4,2.45,,,,2025-26
2026-02-22,Angers,Lille,0,1,A,0,1,A,6,14,2,5,14,11,1,7,3,1,0,0,4.2,3.5,1.85,4.1,3.5,1.9,,,,4.75,3.6,1.75,,,,2025-26
2026-02-22,Nantes,Le Havre,2,0,H,2,0,H,9,6,2,1,17,13,5,6,4,3,0,0,2.4,3.3,2.9,2.4,3.3,2.95,,,,2.38,3.3,3.0,,,,2025-26
2026-02-22,Nice,Lorient,3,3,D,2,1,H,8,17,4,5,15,4,3,7,2,3,0,0,2.05,3.6,3.4,2.1,3.6,3.3,,,,2.15,3.4,3.4,,,,2025-26
2026-02-22,Strasbourg,Lyon,3,1,H,1,0,H,13,4,7,2,11,12,4,2,1,2,0,0,2.3,3.6,2.9,2.37,3.5,2.8,,,,2.2,3.5,3.2,,,,2025-26
2026-02-27,Strasbourg,Lens,1,1,D,1,0,H,8,25,5,5,9,8,2,8,2,2,0,0,2.2,3.6,3.1,2.2,3.6,3.0,,,,2.2,3.6,3.1,,,,2025-26
2026-02-28,Rennes,Toulouse,1,0,H,1,0,H,10,9,2,2,9,13,6,1,1,3,0,0,1.95,3.5,3.7,2.0,3.5,3.6,,,,1.95,3.6,3.7,,,,2025-26
2026-02-28,Monaco,Angers,2,0,H,0,0,D,10,6,4,2,9,10,5,2,0,3,0,0,1.5,4.33,6.5,1.52,4.6,5.75,,,,1.42,4.75,7.0,,,,2025-26
2026-02-28,Le Havre,Paris SG,0,1,A,0,1,A,10,22,2,9,12,10,3,3,3,0,0,0,8.0,6.25,1.3,8.5,5.75,1.31,,,,8.5,5.75,1.3,,,,2025-26
2026-03-01,Paris FC,Nice,1,0,H,1,0,H,16,11,6,3,7,8,8,6,6,3,1,0,2.4,3.4,2.9,2.37,3.4,2.9,,,,2.4,3.5,2.88,,,,2025-26
2026-03-01,Lille,Nantes,1,0,H,0,0,D,9,3,3,1,11,15,4,1,3,1,0,0,1.45,4.5,7.0,1.47,4.5,6.5,,,,1.5,4.2,6.5,,,,2025-26
2026-03-01,Lorient,Auxerre,2,2,D,2,2,D,15,10,5,3,11,10,3,7,1,3,0,0,2.05,3.25,3.9,2.05,3.3,3.8,,,,2.1,3.25,3.75,,,,2025-26
2026-03-01,Metz,Brest,0,1,A,0,0,D,24,6,6,1,14,11,12,4,2,1,0,1,3.6,3.4,2.1,3.4,3.4,2.1,,,,3.8,3.4,2.0,,,,2025-26
2026-03-01,Marseille,Lyon,3,2,H,0,1,A,18,12,7,6,16,8,8,1,3,2,0,0,1.95,3.6,3.8,1.98,3.75,3.5,,,,1.91,3.75,3.75,,,,2025-26
2026-03-06,Paris SG,Monaco,1,3,A,0,1,A,20,11,6,6,12,6,7,3,1,3,0,0,1.36,5.5,7.0,1.36,5.75,6.75,,,,1.38,5.25,7.0,,,,2025-26
2026-03-07,Nantes,Angers,0,1,A,0,0,D,13,11,3,4,14,19,3,4,1,1,0,0,2.2,3.0,3.6,2.2,3.2,3.4,,,,2.2,2.9,3.75,,,,2025-26
2026-03-07,Auxerre,Strasbourg,0,0,D,0,0,D,10,13,4,5,10,11,5,4,1,2,0,0,3.6,3.3,2.1,3.4,3.4,2.1,,,,3.4,3.2,2.25,,,,2025-26
2026-03-07,Toulouse,Marseille,0,1,A,0,1,A,12,10,2,3,15,14,4,2,2,3,0,0,2.9,3.5,2.35,2.9,3.5,2.3,,,,2.9,3.4,2.1,,,,2025-26
2026-03-08,Lens,Metz,3,0,H,1,0,H,24,5,7,0,12,17,6,4,0,3,0,0,1.27,5.75,11.0,1.27,6.0,9.75,,,,1.27,5.75,10.0,,,,2025-26
2026-03-08,Brest,Le Havre,2,0,H,1,0,H,11,14,2,0,15,17,1,3,3,1,0,0,1.91,3.5,4.1,1.93,3.5,4.0,,,,1.9,3.4,4.33,,,,2025-26
2026-03-08,Lille,Lorient,1,1,D,0,0,D,12,9,2,5,14,13,5,1,4,1,0,0,1.55,4.1,6.0,1.6,4.0,5.5,,,,1.53,4.1,6.0,,,,2025-26
2026-03-08,Nice,Rennes,0,4,A,0,2,A,14,12,2,6,9,8,7,1,2,1,0,0,2.88,3.5,2.35,2.75,3.6,2.4,,,,2.7,3.4,2.55,,,,2025-26
2026-03-08,Lyon,Paris FC,1,1,D,0,0,D,14,14,4,4,7,9,8,2,2,0,0,0,1.67,3.8,5.25,1.66,4.0,4.8,,,,1.9,3.4,4.5,,,,2025-26
2026-03-13,Marseille,Auxerre,1,0,H,0,0,D,16,8,3,3,12,17,9,2,4,2,0,0,1.42,5.0,6.5,1.44,4.8,6.25,,,,1.44,4.5,7.0,,,,2025-26
2026-03-14,Lorient,Lens,2,1,H,1,0,H,6,20,3,6,6,11,1,10,2,3,0,0,4.2,3.7,1.85,3.9,3.7,1.9,,,,5.25,3.9,1.65,,,,2025-26
2026-03-14,Angers,Nice,0,2,A,0,0,D,11,12,1,8,10,13,7,6,1,3,0,0,2.9,3.3,2.5,2.95,3.3,2.4,,,,3.25,3.1,2.38,,,,2025-26
2026-03-14,Monaco,Brest,2,0,H,1,0,H,10,13,4,1,9,8,3,8,2,1,0,0,1.67,4.2,4.5,1.68,4.1,4.6,,,,1.57,4.1,5.5,,,,2025-26
2026-03-15,Strasbourg,Paris FC,0,0,D,0,0,D,12,11,3,2,11,17,12,4,1,0,0,0,1.75,3.7,4.75,1.75,3.9,4.4,,,,1.7,3.9,5.0,,,,2025-26
2026-03-15,Le Havre,Lyon,0,0,D,0,0,D,12,13,4,4,7,16,2,2,1,3,1,0,3.75,3.4,2.0,3.6,3.4,2.05,,,,3.4,3.3,2.15,,,,2025-26
2026-03-15,Metz,Toulouse,3,4,A,2,3,A,17,19,8,6,10,13,4,4,0,3,0,0,4.0,3.4,1.95,3.9,3.3,2.0,,,,4.0,3.4,1.95,,,,2025-26
2026-03-15,Rennes,Lille,1,2,A,0,1,A,12,8,4,3,16,7,5,2,2,5,0,0,2.2,3.4,3.25,2.25,3.4,3.2,,,,2.2,3.3,3.4,,,,2025-26
2026-03-20,Lens,Angers,5,1,H,3,0,H,26,16,9,5,7,5,7,3,0,0,0,0,1.22,6.5,12.0,1.25,6.25,11.0,,,,1.2,6.5,12.0,,,,2025-26
2026-03-21,Toulouse,Lorient,1,0,H,0,0,D,12,7,4,2,9,10,1,4,2,3,0,0,1.95,3.1,4.5,2.0,3.1,4.1,,,,1.85,3.25,4.75,,,,2025-26
2026-03-21,Auxerre,Brest,3,0,H,1,0,H,11,9,7,2,10,14,6,3,0,4,1,0,2.38,3.1,3.25,2.35,3.25,3.1,,,,2.25,3.1,3.5,,,,2025-26
2026-03-21,Nice,Paris SG,0,4,A,0,1,A,6,17,1,10,12,5,2,5,0,1,1,0,8.0,5.5,1.36,7.25,5.5,1.36,,,,6.5,4.75,1.44,,,,2025-26
2026-03-22,Lyon,Monaco,1,2,A,1,0,H,15,21,4,7,11,19,2,6,1,3,1,0,2.75,3.5,2.5,2.65,3.6,2.5,,,,2.63,3.5,2.55,,,,2025-26
2026-03-22,Marseille,Lille,1,2,A,1,0,H,14,11,3,4,8,6,6,4,1,3,0,0,1.91,3.75,3.8,1.9,3.7,3.8,,,,1.85,3.75,4.0,,,,2025-26
2026-03-22,Paris FC,Le Havre,3,2,H,2,0,H,15,20,4,6,9,13,9,5,0,1,1,0,2.0,3.3,4.0,2.0,3.2,4.1,,,,2.1,3.1,3.7,,,,2025-26
2026-03-22,Rennes,Metz,0,0,D,0,0,D,25,7,8,2,13,13,8,2,1,3,0,0,1.33,5.5,8.5,1.38,5.25,7.25,,,,1.3,5.75,9.5,,,,2025-26
2026-03-22,Nantes,Strasbourg,2,3,A,1,1,D,14,13,9,9,15,17,3,6,3,3,0,0,3.6,3.6,2.0,3.5,3.5,2.05,,,,3.5,3.4,2.1,,,,2025-26
2026-04-03,Paris SG,Toulouse,3,1,H,2,1,H,17,5,7,1,4,13,5,2,0,1,0,0,1.25,6.25,11.0,1.26,6.75,9.5,,,,1.3,5.75,9.0,,,,2025-26
2026-04-04,Strasbourg,Nice,3,1,H,3,0,H,16,8,6,3,7,15,4,10,0,2,0,0,1.85,3.7,4.1,1.85,3.75,4.0,,,,1.91,3.75,3.75,,,,2025-26
2026-04-04,Brest,Rennes,3,4,A,1,2,A,10,15,4,7,13,11,3,7,2,4,0,0,3.1,3.5,2.25,3.1,3.5,2.2,,,,3.3,3.4,2.2,,,,2025-26
2026-04-04,Lille,Lens,3,0,H,1,0,H,13,5,7,1,9,13,3,3,3,2,0,0,2.63,3.4,2.63,2.6,3.4,2.65,,,,2.9,3.4,2.4,,,,2025-26
2026-04-05,Angers,Lyon,0,0,D,0,0,D,7,11,1,2,14,13,3,7,3,0,0,0,4.5,3.6,1.8,4.5,3.5,1.82,,,,5.25,4.2,1.57,,,,2025-26
2026-04-05,Le Havre,Auxerre,1,1,D,1,1,D,10,12,3,2,16,21,5,5,2,2,0,0,2.6,3.1,3.0,2.5,3.2,2.9,,,,2.45,3.0,3.25,,,,2025-26
2026-04-05,Lorient,Paris FC,1,1,D,0,0,D,10,7,3,5,8,6,5,6,1,2,0,0,2.25,3.3,3.3,2.2,3.4,3.2,,,,2.38,3.3,3.0,,,,2025-26
2026-04-05,Metz,Nantes,0,0,D,0,0,D,19,6,5,2,14,10,6,3,2,1,0,1,2.8,3.3,2.55,2.9,3.3,2.4,,,,2.8,3.4,2.55,,,,2025-26
2026-04-05,Monaco,Marseille,2,1,H,0,0,D,7,19,3,9,14,9,0,8,2,2,0,0,2.15,3.75,3.1,2.15,3.7,3.1,,,,2.1,3.7,3.25,,,,2025-26
2026-04-10,Paris FC,Monaco,4,1,H,3,1,H,12,19,6,5,5,6,1,11,1,0,0,0,3.9,3.8,1.9,3.7,3.75,1.9,,,,3.8,3.75,1.91,,,,2025-26
2026-04-10,Marseille,Metz,3,1,H,1,0,H,18,6,9,2,12,8,7,4,1,2,0,0,1.22,6.25,12.0,1.25,6.75,9.75,,,,1.25,6.5,9.5,,,,2025-26
2026-04-11,Auxerre,Nantes,0,0,D,0,0,D,5,13,0,4,20,15,3,2,0,4,0,0,2.0,3.3,4.0,2.1,3.2,3.75,,,,1.91,3.4,4.2,,,,2025-26
2026-04-11,Rennes,Angers,2,1,H,2,0,H,15,6,7,4,9,15,11,3,0,2,0,0,1.36,4.75,8.5,1.42,4.8,7.0,,,,1.36,4.75,8.5,,,,2025-26
2026-04-12,Nice,Le Havre,1,1,D,0,1,A,15,11,5,6,20,14,5,2,1,1,0,0,1.91,3.3,4.33,1.9,3.4,4.2,,,,1.85,3.3,4.5,,,,2025-26
2026-04-12,Toulouse,Lille,0,4,A,0,1,A,9,15,1,9,13,12,4,2,2,0,1,0,3.2,3.3,2.3,3.0,3.3,2.35,,,,3.4,3.2,2.25,,,,2025-26
2026-04-12,Lyon,Lorient,2,0,H,0,0,D,11,12,5,6,17,14,4,6,4,1,0,0,1.67,3.8,5.25,1.71,3.8,4.75,,,,1.65,4.0,5.0,,,,2025-26
2026-04-17,Lens,Toulouse,3,2,H,0,2,A,41,5,13,2,9,15,14,1,1,1,0,1,1.5,4.5,5.75,1.49,4.5,6.25,,,,1.48,4.5,6.25,,,,2025-26
2026-04-18,Lorient,Marseille,2,0,H,1,0,H,11,16,4,2,6,10,1,7,0,3,0,0,4.5,4.0,1.73,4.2,4.0,1.75,,,,4.75,4.5,1.62,,,,2025-26
2026-04-18,Angers,Le Havre,1,1,D,1,1,D,11,16,5,8,15,20,4,3,1,3,0,1,2.88,3.1,2.63,2.8,3.1,2.65,,,,3.2,3.0,2.45,,,,2025-26
2026-04-18,Lille,Nice,0,0,D,0,0,D,9,5,2,1,9,10,5,3,3,1,0,0,1.5,4.33,6.5,1.52,4.33,6.0,,,,1.5,4.75,5.75,,,,2025-26
2026-04-19,Monaco,Auxerre,2,2,D,0,2,A,15,12,6,7,19,8,11,3,2,3,0,0,1.53,4.33,6.0,1.57,4.33,5.25,,,,1.62,4.2,5.0,,,,2025-26
2026-04-19,Metz,Paris FC,1,3,A,1,1,D,13,15,6,7,9,8,6,5,2,2,0,0,3.5,3.5,2.05,3.4,3.4,2.15,,,,2.9,3.6,2.25,,,,2025-26
2026-04-19,Nantes,Brest,1,1,D,1,0,H,17,4,4,2,13,17,11,0,2,2,1,0,2.35,3.3,3.1,2.35,3.3,3.0,,,,2.35,3.3,3.1,,,,2025-26
2026-04-19,Strasbourg,Rennes,0,3,A,0,1,A,9,26,1,9,10,12,2,9,0,1,0,0,2.63,3.75,2.5,2.6,3.6,2.5,,,,3.9,4.2,1.8,,,,2025-26
2026-04-19,Paris SG,Lyon,1,2,A,0,2,A,23,6,6,5,10,8,13,5,5,1,0,0,1.3,6.0,8.5,1.32,5.75,8.5,,,,1.33,5.5,8.0,,,,2025-26
2026-04-22,Paris SG,Nantes,3,0,H,2,0,H,14,11,6,4,11,8,7,6,2,1,0,0,1.18,7.0,13.0,1.21,7.75,11.5,,,,1.17,8.0,15.0,,,,2025-26
2026-04-24,Brest,Lens,3,3,D,3,0,H,6,25,3,7,7,11,0,6,3,3,0,0,5.5,4.2,1.55,5.25,4.1,1.6,,,,6.0,4.2,1.55,,,,2025-26
2026-04-25,Lyon,Auxerre,3,2,H,1,1,D,12,9,6,2,11,15,6,3,1,2,0,0,1.65,3.9,5.25,1.66,3.9,5.0,,,,1.65,4.0,5.25,,,,2025-26
2026-04-25,Angers,Paris SG,0,3,A,0,2,A,6,17,1,10,9,3,5,4,0,2,0,1,10.0,6.0,1.27,10.0,6.25,1.27,,,,10.0,6.0,1.25,,,,2025-26
2026-04-25,Toulouse,Monaco,2,2,D,0,2,A,18,8,5,5,17,10,4,2,3,2,0,0,3.3,3.8,2.05,3.25,3.75,2.05,,,,4.5,4.1,1.7,,,,2025-26
2026-04-26,Lorient,Strasbourg,2,3,A,1,0,H,14,11,6,5,9,16,9,7,1,2,0,0,2.1,3.6,3.2,2.15,3.6,3.2,,,,2.1,3.6,3.1,,,,2025-26
2026-04-26,Le Havre,Metz,4,4,D,2,2,D,14,12,5,5,12,12,6,4,3,1,0,0,1.67,4.0,5.0,1.68,3.75,5.25,,,,1.6,4.33,5.0,,,,2025-26
2026-04-26,Paris FC,Lille,0,1,A,0,1,A,7,10,2,4,12,10,7,3,6,3,1,0,4.0,3.6,1.91,3.9,3.6,1.9,,,,4.75,4.0,1.7,,,,2025-26
2026-04-26,Rennes,Nantes,2,1,H,1,1,D,14,24,5,8,15,15,6,8,3,2,0,0,1.42,4.75,7.5,1.44,4.8,6.5,,,,1.48,4.5,6.5,,,,2025-26
2026-04-26,Marseille,Nice,1,1,D,0,0,D,24,5,6,2,14,7,7,1,4,1,0,0,1.48,4.5,6.5,1.49,4.75,5.75,,,,1.7,3.8,4.75,,,,2025-26
2026-05-02,Nantes,Marseille,3,0,H,0,0,D,17,16,6,8,12,11,7,8,1,3,0,0,4.33,4.1,1.73,4.4,4.0,1.72,,,,3.8,3.9,1.9,,,,2025-26
2026-05-02,Paris SG,Lorient,2,2,D,1,1,D,24,5,6,3,9,7,12,2,1,1,0,0,1.3,5.75,8.0,1.32,5.75,8.5,,,,1.36,6.0,7.0,,,,2025-26
2026-05-02,Metz,Monaco,1,2,A,0,0,D,13,15,1,3,10,15,5,9,0,2,0,0,6.5,5.5,1.4,6.0,5.0,1.44,,,,7.5,5.75,1.33,,,,2025-26
2026-05-02,Nice,Lens,1,1,D,0,0,D,9,16,2,4,11,10,7,8,2,3,0,1,4.0,4.2,1.75,4.33,4.1,1.73,,,,4.75,4.2,1.65,,,,2025-26
2026-05-03,Lille,Le Havre,1,1,D,1,1,D,22,2,10,2,9,15,14,5,2,3,0,0,1.42,4.75,7.5,1.43,4.5,7.5,,,,1.38,4.75,8.5,,,,2025-26
2026-05-03,Auxerre,Angers,3,1,H,1,0,H,19,9,10,3,12,2,4,6,2,4,0,1,1.67,3.7,5.5,1.68,3.7,5.25,,,,1.8,3.6,4.5,,,,2025-26
2026-05-03,Paris FC,Brest,4,0,H,2,0,H,17,10,8,1,10,8,7,3,2,1,0,0,2.0,3.5,3.75,2.0,3.5,3.6,,,,1.9,3.75,3.9,,,,2025-26
2026-05-03,Strasbourg,Toulouse,1,2,A,1,1,D,9,16,4,6,7,15,8,3,1,3,0,0,2.63,3.5,2.6,2.6,3.5,2.6,,,,3.0,3.5,2.3,,,,2025-26
2026-05-03,Lyon,Rennes,4,2,H,2,1,H,16,8,9,5,10,14,7,5,0,3,0,0,2.1,3.5,2.88,2.2,3.7,3.0,,,,2.1,3.8,3.1,,,,2025-26
2026-05-08,Lens,Nantes,1,0,H,0,0,D,14,15,5,3,15,15,8,3,2,1,0,0,1.45,4.75,6.5,1.46,5.0,6.0,,,,1.45,5.0,6.0,,,,2025-26
2026-05-10,Angers,Strasbourg,1,1,D,0,1,A,11,15,4,6,16,13,0,2,2,2,0,0,2.9,3.4,2.4,2.95,3.3,2.37,,,,2.63,3.5,2.55,,,,2025-26
2026-05-10,Auxerre,Nice,2,1,H,1,1,D,12,10,4,6,15,9,10,1,1,0,0,0,2.45,3.4,2.88,2.45,3.4,2.85,,,,2.38,3.4,3.0,,,,2025-26
2026-05-10,Le Havre,Marseille,0,1,A,0,0,D,10,8,2,3,20,22,3,0,4,2,0,0,3.5,3.7,2.0,3.4,3.8,1.98,,,,3.75,3.8,1.9,,,,2025-26
2026-05-10,Metz,Lorient,0,4,A,0,1,A,8,14,2,7,8,8,7,4,2,2,0,0,3.2,3.7,2.15,3.1,3.75,2.1,,,,2.88,3.75,2.3,,,,2025-26
2026-05-10,Monaco,Lille,0,1,A,0,0,D,7,7,3,2,13,10,5,2,1,3,0,0,2.3,3.8,2.75,2.35,3.75,2.75,,,,2.6,3.7,2.5,,,,2025-26
2026-05-10,Paris SG,Brest,1,0,H,0,0,D,23,3,6,2,5,12,13,2,0,0,0,0,1.17,7.0,13.0,1.19,8.0,12.5,,,,1.2,7.5,11.0,,,,2025-26
2026-05-10,Rennes,Paris FC,2,1,H,0,0,D,14,11,5,1,13,11,8,2,0,2,0,0,1.5,4.75,5.75,1.51,4.6,5.75,,,,1.55,4.75,5.0,,,,2025-26
2026-05-10,Toulouse,Lyon,2,1,H,1,0,H,14,18,6,3,20,9,7,8,6,2,1,0,4.33,4.0,1.73,4.4,3.8,1.75,,,,3.7,3.9,1.85,,,,2025-26
2026-05-13,Brest,Strasbourg,1,2,A,1,2,A,21,10,6,5,10,11,5,4,0,1,0,0,2.63,3.6,2.5,2.7,3.6,2.45,,,,3.25,3.5,2.15,,,,2025-26
2026-05-13,Lens,Paris SG,0,2,A,0,1,A,25,10,10,3,9,3,6,3,0,1,0,0,3.4,4.0,1.95,3.3,4.0,1.98,,,,3.2,4.1,2.0,,,,2025-26
2026-05-17,Brest,Angers,1,1,D,0,0,D,18,8,5,2,9,8,6,3,1,1,0,0,1.8,3.6,4.0,1.82,3.7,4.2,,,,1.95,3.4,3.9,,,,2025-26
2026-05-17,Lille,Auxerre,0,2,A,0,1,A,12,7,3,4,9,16,4,2,3,2,0,0,1.36,4.5,7.5,1.39,5.0,7.5,,,,1.42,4.5,7.5,,,,2025-26
2026-05-17,Lorient,Le Havre,0,2,A,0,1,A,12,7,2,4,11,11,5,1,2,1,0,0,2.55,3.3,2.5,2.6,3.5,2.6,,,,2.3,3.6,3.0,,,,2025-26
2026-05-17,Lyon,Lens,0,4,A,0,3,A,16,14,4,4,10,11,20,8,1,4,0,0,1.73,4.0,4.1,1.78,4.1,4.0,,,,1.57,4.33,5.0,,,,2025-26
2026-05-17,Marseille,Rennes,3,1,H,2,0,H,27,27,11,6,11,10,4,11,3,1,0,0,1.95,3.7,3.25,2.05,3.8,3.2,,,,1.8,4.2,3.8,,,,2025-26
2026-05-17,Nantes,Toulouse,0,0,D,0,0,D,2,2,1,1,3,5,2,2,0,0,0,0,2.5,3.5,2.5,2.6,3.6,2.55,,,,3.0,3.4,2.35,,,,2025-26
2026-05-17,Nice,Metz,0,0,D,0,0,D,22,16,4,4,11,15,10,4,2,1,0,0,1.36,5.0,7.0,1.37,5.25,7.75,,,,1.27,5.75,10.0,,,,2025-26
2026-05-17,Paris FC,Paris SG,2,1,H,0,0,D,17,9,9,2,8,9,3,3,2,1,0,0,5.5,4.1,1.53,4.75,4.6,1.58,,,,5.75,5.0,1.48,,,,2025-26
2026-05-17,Strasbourg,Monaco,5,4,H,1,3,A,15,21,7,8,7,11,4,6,1,2,0,0,2.88,3.8,2.1,2.87,3.8,2.2,,,,3.3,4.2,1.95,,,,2025-26
